magnitude,state,country,longitude,latitude,year
2.14,,Puerto Rico,-66.87183333,17.8985,2022
2.63,CA,US,-119.0171667,34.9223333,2022
4.5,,Papua New Guinea,153.1849,-10.2119,2022
2.32,HI,US,-155.4071655,19.19716644,2022
4.6,,Papua New Guinea,153.3327,-10.3429,2022
4.4,,Afghanistan,70.2417,36.531,2022
4.67,HI,US,-155.9686667,19.64033333,2022
2.4,AK,US,-175.9872,52.2389,2022
3,ID,US,-115.8348,47.458,2022
2.3,NM,US,-104.3966121,31.68510555,2022
2.3,HI,US,-156.0276667,19.6565,2022
2.1,AK,US,-153.2381,60.1608,2022
3.2,NM,US,-104.4043329,31.67563361,2022
2.26,HI,US,-155.2671667,19.6125,2022
4.1,,Vanuatu,167.4457,-12.4775,2022
4.7,,Japan,143.0171,42.1731,2022
2.93,CA,US,-121.5553333,36.8296667,2022
4.7,,south of the Fiji Islands,178.321,-26.1732,2022
4.9,,south of the Fiji Islands,178.4056,-26.0863,2022
2.00999999,HI,US,-155.4029999,19.21999931,2022
4,,Chile,-68.5056,-21.1983,2022
2.34,CA,US,-121.7371667,37.373,2022
3.9,AK,US,-150.8398,63.0972,2022
6,,Japan,141.4121,33.2279,2022
2.39,,Puerto Rico,-66.8585,17.8985,2022
4.3,,Japan,140.2643,35.037,2022
4.2,,Papua New Guinea,151.791,-5.1751,2022
4.2,,Japan,141.5154,33.133,2022
4.3,,south of the Fiji Islands,-179.9169,-24.4206,2022
4.8,,Papua New Guinea,148.6267,-6.019,2022
2.2,WY,US,-105.4844,44.1442,2022
4.3,,Papua New Guinea,146.7046,-4.9499,2022
4.5,,Solomon Islands,161.3944,-10.3003,2022
4.5,,Japan,141.5054,33.1459,2022
5,,Japan,141.4634,33.3529,2022
2.19,,Puerto Rico,-66.86966667,17.88183333,2022
3.3,,Puerto Rico,-66.8058,18.0413,2022
2.12,,Puerto Rico,-66.8895,17.9435,2022
4.9,,Japan,141.3712,33.1855,2022
2.27,,Puerto Rico,-67.0125,17.95283333,2022
4.6,,Indonesia,99.6588,-0.4777,2022
2.1,NM,US,-104.4531819,31.66105747,2022
2.48,,Puerto Rico,-67.00483333,18.23816667,2022
2.30999994,HI,US,-155.4810028,19.16250038,2022
4.5,,Argentina,-67.9492,-31.2971,2022
2.7,AK,US,-169.4343,52.5164,2022
2.04999995,HI,US,-155.491333,19.15683365,2022
2.8,AK,US,-168.2749,52.8013,2022
2.0999999,HI,US,-155.4876709,19.17466736,2022
2.3,TX,US,-104.2606762,31.61444811,2022
4.5,,Philippines,127.3984,6.7514,2022
4.4,,Papua New Guinea,148.6746,-6.0636,2022
2.3,AK,US,-151.1355,62.4068,2022
2.25,CA,US,-117.0161667,34.2738333,2022
4.4,,New Zealand,176.3475,-37.8985,2022
2.08,,Puerto Rico,-66.8865,17.98683333,2022
2.15,HI,US,-155.3951721,19.2733326,2022
4.5,,south of the Kermadec Islands,-179.7721,-34.967,2022
4,,Japan,134.2937,33.9651,2022
2.2,AK,US,-169.9665,52.4033,2022
2.61,CA,US,-119.5231667,38.5181667,2022
4.3,,Philippines,125.9182,4.7432,2022
2.72,,Puerto Rico,-66.56266667,18.72166667,2022
2.6,ID,US,-115.2151,44.3619,2022
2.23,HI,US,-155.4759979,19.18149948,2022
5.5,,Japan,143.0991,41.2357,2022
2.05,,Puerto Rico,-66.99416667,17.98733333,2022
2.2,AK,US,-173.8245,50.8872,2022
2.05,CA,US,-121.3893333,36.7291667,2022
4.5,,Vanuatu,167.774,-18.912,2022
4.4,,Myanmar,94.0827,22.7741,2022
4.2,,El Salvador,-88.6672,13.5799,2022
2.81,,Puerto Rico,-67.771,18.12883333,2022
4.3,,Papua New Guinea,147.176,-5.821,2022
2.1,,Puerto Rico,-66.8135,18.00566667,2022
2.6,AK,US,-177.3459,51.237,2022
2.3,TX,US,-104.1180162,31.55332834,2022
4.6,,Philippines,127.1542,4.2742,2022
4.2,,Philippines,126.8613,4.2475,2022
2.18,OR,US,-123.1896667,45.2815,2022
2.19,,Puerto Rico region,-66.88916667,17.90483333,2022
2.03,,Puerto Rico,-66.80533333,18.00166667,2022
4.04,,Puerto Rico,-67.6586,19.4451,2022
2.4,AK,US,-158.5567,56.5869,2022
2.08,,Puerto Rico,-66.82866667,17.96716667,2022
4.5,,New Zealand,-177.5692,-30.4623,2022
4.6,,New Zealand,-177.44,-30.4827,2022
4.5,,New Zealand,-177.5529,-30.4164,2022
2.4,AK,US,-160.3138,67.6891,2022
4.3,,Bolivia,-68.212,-17.6683,2022
5.3,,Iran,59.9333,28.9568,2022
4.3,,south of the Fiji Islands,-179.5886,-23.4216,2022
2.26,VA,US,-78.1938333,37.7465,2022
2.2,NM,US,-104.3938009,31.61158871,2022
3.21,,Puerto Rico,-65.26466667,18.76166667,2022
4,AK,US,-152.0441,59.5122,2022
3.65,,Dominican Republic,-68.0153,19.1421,2022
2.09,,Puerto Rico,-66.77416667,18.02316667,2022
2.08,,Puerto Rico,-66.88416667,17.922,2022
4.6,,South Sandwich Islands region,-24.055,-56.5825,2022
2.3,AK,US,-149.8356,61.7068,2022
4.5,,south of the Fiji Islands,-179.641,-22.7718,2022
2.7,CA,US,-119.4113333,34.4101667,2022
3,ID,US,-115.0961,44.2844,2022
2.1,AK,US,-150.768,60.3178,2022
2.31,,Puerto Rico,-67.09116667,17.95966667,2022
4.5,AK,US,-178.3808,51.4214,2022
5.5,,South Sandwich Islands region,-25.2664,-58.0348,2022
2.5,AK,US,-153.5615,59.2223,2022
4,,Revilla Gigedo Islands region,-108.4618,19.2863,2022
4.9,,Indonesia,102.6334,-4.7307,2022
4.3,,Mexico,-93.1848,15.3422,2022
5,,Tonga,-174.9933,-15.7513,2022
4.5,,Fiji region,-178.509,-17.822,2022
4.2,,Tonga,-174.6171,-15.6965,2022
2.1,,Puerto Rico,-66.84133333,17.989,2022
2.11,HI,US,-155.4060059,19.23983383,2022
2.12,CA,US,-122.2175,37.8231667,2022
4.6,,New Zealand,-177.3727,-30.605,2022
2.8,AK,US,-173.9702,52.7364,2022
5.2,,Papua New Guinea,151.2682,-5.1051,2022
2.4,NM,US,-104.3347079,31.6540097,2022
3.9,AK,US,-162.243,52.8314,2022
2.3,AK,US,-161.7612,53.004,2022
2.4,,Puerto Rico,-66.85683333,18.01133333,2022
2.06,,Puerto Rico,-66.84466667,17.97266667,2022
4.2,,Micronesia,140.7211,11.977,2022
4.5,,Indonesia,127.2709,1.7199,2022
4.8,,Costa Rica,-85.6019,10.2105,2022
2.1,,Aleutian Islands,178.8049,51.2477,2022
4.3,,Japan region,141.2719,42.4271,2022
4.9,,southeast of the Loyalty Islands,171.8417,-23.1342,2022
4.4,,Philippines,126.4138,10.4326,2022
4.2,,Fiji,-178.3052,-18.0368,2022
5.1,,Northern Mariana Islands,145.929,14.1036,2022
4.1,,China,96.5312,34.5812,2022
5.6,,Vanuatu,167.4955,-17.0791,2022
4.9,,South Sandwich Islands region,-25.7835,-57.0913,2022
2.41,,Puerto Rico,-66.92616667,17.95033333,2022
3.8,AK,US,-150.7688,63.219,2022
4.4,,Vanuatu,167.4513,-17.0061,2022
2.5,,Canada,-82.4453,42.8995,2022
3.3,AK,US,-161.0596,54.8155,2022
4.1,,Russia,159.415,54.1228,2022
4.2,,Japan,145.9675,43.5925,2022
3.61,,Puerto Rico,-66.1793,18.4278,2022
2.6,AK,US,-174.7312,51.5355,2022
2.72,CA,US,-122.0033333,39.79,2022
4.3,,Japan,141.4544,33.108,2022
2.6,,Aleutian Islands,178.9452,51.5752,2022
5.2,,South Sandwich Islands region,-29.5956,-55.4811,2022
2.8,AK,US,-163.108,55.4174,2022
5.4,,off the coast of Ecuador,-85.2888,1.1034,2022
2.32,,Puerto Rico,-66.87983333,17.8595,2022
4.7,,Indonesia,128.1473,3.7223,2022
2.4,AK,US,-149.9663,61.4685,2022
4.6,,Anguilla,-62.0569,19.678,2022
2.3,AK,US,-156.0932,57.5254,2022
2.9,,Aleutian Islands,178.5447,51.1718,2022
2.8,AK,US,-163.0048,54.541,2022
4.4,,South Sandwich Islands region,-26.7871,-57.1748,2022
2.02999997,HI,US,-155.4791718,19.17733383,2022
2.2,AK,US,-156.482,56.3438,2022
4.2,,Reykjanes Ridge,-32.0748,52.666,2022
4.1,,China,96.66,34.415,2022
4.3,,Philippines,120.6684,13.7434,2022
2.58,TN,US,-84.0201667,35.9041667,2022
4.3,,Philippines,126.6682,4.9419,2022
4.3,,Banda Sea,129.5046,-6.6978,2022
4.1,,Mexico,-94.9454,15.5259,2022
4.3,,Chile,-67.6563,-22.4549,2022
4.9,,Tonga,-174.0397,-20.7361,2022
2.3,AK,US,-152.3134,59.9662,2022
4.2,,Japan,140.0356,35.7512,2022
4.7,,Chile,-70.8829,-28.1411,2022
2.3,NH,US,-71.1512,43.6151,2022
5,,north of Svalbard,-0.7678,84.198,2022
4.4,,Wallis and Futuna,-176.216,-15.3269,2022
4.3,,Fiji region,-177.6353,-18.9028,2022
2.1,AK,US,-150.8981,58.3785,2022
2.3,NM,US,-104.558978,31.6637291,2022
2.11,CA,US,-122.8051667,38.817,2022
4.2,,Papua New Guinea,142.5359,-6.0311,2022
2.58,CA,US,-122.0078333,39.6326667,2022
4.5,,Kermadec Islands region,-179.1846,-30.0495,2022
4.4,,Dominican Republic,-69.2006,20.2341,2022
2.9,AK,US,-177.042,51.4019,2022
2.6,TX,US,-101.2135575,32.5177002,2022
4.5,,off the coast of Ecuador,-85.4254,0.9163,2022
2.7,AK,US,-168.4596,52.6894,2022
2.8,AZ,US,-109.1064,32.5456,2022
4.3,,Indonesia,130.0245,-3.1166,2022
4.2,,Japan,141.6991,33.1262,2022
2.13000011,HI,US,-155.4774933,19.14949989,2022
4.9,,Afghanistan,70.2878,36.1297,2022
3.3,AK,US,-153.9946,57.9538,2022
2.24,CA,US,-120.9926667,36.4151667,2022
2.5,AK,US,-152.8044,59.6312,2022
4.6,,Japan,122.5451,23.9242,2022
2.2,AK,US,-150.9784,63.5881,2022
4.2,,Indonesia,97.0365,1.2518,2022
2.06,HI,US,-155.3996735,19.19933319,2022
4.1,,Afghanistan,69.8883,36.5161,2022
4.2,,north of Svalbard,-2.4664,83.9024,2022
2.31,,Puerto Rico,-66.94266667,17.9815,2022
4.7,,Zimbabwe,27.4567,-17.6952,2022
2.4,NM,US,-104.3393304,31.6597268,2022
3.4,AK,US,-177.9306,51.0195,2022
2.18,CA,US,-122.5276667,37.0848333,2022
2.36,CA,US,-116.441,33.48,2022
3.2,AK,US,-168.9304,52.6799,2022
2.5,AK,US,-172.8504,50.5619,2022
4.2,,Kermadec Islands region,-178.211,-28.2806,2022
4,,Solomon Islands,158.9781,-9.2424,2022
3.5,,off the coast of Oregon,-130.1096,44.2658,2022
3.4,AK,US,-175.6424,52.8458,2022
2.7,NV,US,-117.9031,38.1671,2022
2.13,UT,US,-112.0673333,40.7311667,2022
2.31,HI,US,-155.409668,19.22083282,2022
5.5,,Peru,-69.5902,-17.6213,2022
2.7,AK,US,-162.4076,54.9294,2022
2.1,NM,US,-104.3455258,31.62843687,2022
2.02999997,HI,US,-155.3495026,19.31116676,2022
4.7,,south of the Fiji Islands,-179.5583,-23.6528,2022
4.1,,Iran,53.1071,27.1964,2022
2.12,HI,US,-155.5010071,19.21983337,2022
2.03,HI,US,-155.2091667,19.298,2022
3.1,,Aleutian Islands,177.635,50.4634,2022
2.3,HI,US,-155.4105072,19.20549965,2022
2.3,AK,US,-151.2294,63.4986,2022
2.9,AK,US,-178.313,51.363,2022
2.8,AK,US,-167.0587,51.6898,2022
2.1,,Puerto Rico,-66.8905,17.87533333,2022
2.9,AK,US,-179.8712,50.9886,2022
4,,Indonesia,130.2967,-6.299,2022
2.49,,Puerto Rico,-66.80983333,17.89633333,2022
2.9,AK,US,-159.6339,55.3247,2022
3.8,,Chile,-71.8399,-34.7576,2022
2.21,,Puerto Rico,-66.85116667,17.97433333,2022
4.1,,Japan,141.2745,37.4813,2022
2.4,TX,US,-104.1455947,31.70739967,2022
5,,Tonga,-177.6866,-20.4831,2022
4.7,,Tonga,-177.6278,-20.4915,2022
4,,north of Svalbard,-3.4289,81.4486,2022
4.8,,Vanuatu,167.7568,-19.0572,2022
4,,Mexico,-99.9956,17.0475,2022
4.2,,Papua New Guinea,153.4453,-4.4152,2022
4.5,,southern East Pacific Rise,-115.3625,-24.2752,2022
2.1,HI,US,-155.243,19.4115,2022
2.36,,Puerto Rico,-66.74883333,18.0205,2022
4,,Fiji region,-179.3615,-21.8557,2022
3.2,WY,US,-105.3883,43.7537,2022
2.24,HI,US,-155.4158325,19.20149994,2022
4.6,,Greece,21.3184,38.8334,2022
4.9,,Indonesia,103.8782,-5.5503,2022
3.2,UT,US,-109.4424,40.6263,2022
3.65,,U.S. Virgin Islands,-64.4038,18.8528,2022
4.6,,central East Pacific Rise,-102.8446,-3.95,2022
4.3,,China,103.8004,29.5952,2022
2.05,,Puerto Rico,-66.858,17.9865,2022
2.2,AK,US,-153.1115,60.2917,2022
3.58,,U.S. Virgin Islands,-64.3015,18.7518,2022
3.8,,U.S. Virgin Islands,-64.4181,18.8226,2022
2.2,AK,US,-150.1068,55.8598,2022
2.2,TX,US,-104.1472015,31.7060136,2022
3.63,,U.S. Virgin Islands,-64.2393,18.6801,2022
2.5,AK,US,-156.1154,56.3157,2022
2.02,,Puerto Rico,-66.84016667,17.989,2022
2.8,,Aleutian Islands,-171.1603,54.2706,2022
4.5,,Russia,154.9683,50.0669,2022
2.18,OK,US,-95.53833333,35.13066667,2022
2.7,ID,US,-116.1689,44.3117,2022
4.4,,New Zealand,-177.8607,-30.4169,2022
2.07,,Puerto Rico,-66.834,17.961,2022
4.1,,Dominican Republic,-72.1176,17.6168,2022
4,,Vanuatu,168.9662,-18.5789,2022
2.21,CA,US,-117.9468333,34.449,2022
2.1,AK,US,-168.4839,51.9175,2022
2.05,,Puerto Rico,-66.9265,17.96416667,2022
2.5,NV,US,-117.9384,38.1593,2022
4,,Turkmenistan,59.3995,37.0382,2022
2.11,HI,US,-155.3946686,19.22183418,2022
2.24000001,HI,US,-155.399826,19.23866653,2022
4.6,,New Zealand,-178.0382,-30.3343,2022
2.34,,B.C.,-115.5255,32.5925,2022
4.2,,south of the Fiji Islands,-179.3828,-22.2801,2022
4.2,,Japan,137.1742,34.1892,2022
2.02,,B.C.,-115.5298333,32.6011667,2022
2.1,AK,US,-169.6495,52.7625,2022
2.07,MO,US,-92.6973333,36.4506667,2022
4.4,,Japan,141.9407,33.3516,2022
2.1,ID,US,-115.096,44.1207,2022
2.24,,Puerto Rico,-66.96083333,17.97466667,2022
2.4,AK,US,-152.6111,64.7063,2022
2.4,NV,US,-119.4542,40.1027,2022
2.14,CA,US,-118.9476667,34.7836667,2022
4.3,,Japan,141.5515,33.1256,2022
2.5,NV,US,-119.4644,40.0985,2022
3.3,NM,US,-104.3809995,31.65464279,2022
4,,Fiji region,-178.2378,-20.8648,2022
2.5,NV,US,-119.4655,40.1048,2022
3.1,,Alaska Peninsula,-159.4883,55.0395,2022
2.2,TX,US,-103.4178884,30.94044071,2022
2.7,OR,US,-122.6256667,45.17016666666667,2022
2.2,NV,US,-119.4617,40.0984,2022
2.3,AK,US,-171.7075,52.2944,2022
2.1,AK,US,-175.7247,52.0882,2022
2.5,AK,US,-173.1224,51.905,2022
3,AK,US,-150.671,63.2315,2022
3.21,,Dominican Republic,-68.04716667,18.31116667,2022
4.5,,Bolivia,-67.2762,-21.3173,2022
2.21,,Puerto Rico,-66.80533333,18.01366667,2022
2.3,TX,US,-101.9391911,32.26959229,2022
2.6,,Aleutian Islands,178.4546,51.9526,2022
2.5,AK,US,-169.5949,53.0352,2022
5.2,,South Indian Ocean,93.1737,-4.4093,2022
4.3,,Tonga,-174.5021,-17.2011,2022
4.6,,west of Macquarie Island,147.7314,-57.2382,2022
2.3,AK,US,-136.7716,70.8928,2022
2.31,,Puerto Rico,-66.843,17.99083333,2022
4.5,,Peru,-74.6141,-8.626,2022
4.3,,Indonesia,130.2624,-8.6486,2022
2.16,,Puerto Rico,-66.88983333,17.92866667,2022
2.8,AK,US,-161.6922,55.587,2022
2.04,CA,US,-118.1496667,34.7298333,2022
4.5,,southwest of Africa,14.1949,-52.2182,2022
2.3,TX,US,-101.9349038,32.26409912,2022
2.57,CA,US,-118.722,34.374,2022
2.2,AK,US,-152.9178,59.2656,2022
3.4,AK,US,-177.031,51.2927,2022
2.19,HI,US,-155.3865051,19.19300079,2022
4.3,,Tonga,-173.3434,-15.5963,2022
2.2,NV,US,-119.4653,40.0958,2022
4.3,,Costa Rica,-83.9306,9.2686,2022
5,,Nicaragua,-86.9049,11.5714,2022
3.1,WY,US,-105.266,43.6688,2022
2.3,HI,US,-155.4803333,19.4715,2022
2.11,WA,US,-117.9338333,47.387,2022
2.7,AK,US,-144.4733,69.5685,2022
4.3,,Indonesia,118.384,-8.8291,2022
2.6,AK,US,-147.9221,61.3982,2022
4.2,,Taiwan,120.9417,23.0195,2022
2.7,NV,US,-118.3574,38.2476,2022
4.3,,Japan region,143.3532,22.583,2022
2.49,CA,US,-121.409,36.7308333,2022
5.5,,Mexico,-95.9576,16.1693,2022
4.6,,Greece,21.6517,35.631,2022
2.1,NV,US,-119.4677,40.0922,2022
2.3,AK,US,-153.8525,57.0398,2022
4.5,,Chile,-69.7599,-21.8916,2022
5,,Tonga,-174.3264,-17.9948,2022
2.6,NM,US,-104.3464242,31.67117362,2022
4.2,,Timor Leste,128.8164,-7.3731,2022
4.7,,Tonga,-173.8569,-15.9509,2022
2.28,,Puerto Rico,-66.81866667,17.92883333,2022
2.47,CA,US,-124.7871667,40.3406667,2022
2.8,,western Texas,-104.0448916,31.55178537,2022
2.69,HI,US,-154.654,19.348,2022
2.3,AK,US,-152.3333,60.2965,2022
2.5,AK,US,-152.4214,60.9875,2022
4.1,,Northern Mariana Islands,145.6485,17.5478,2022
4.3,,Bolivia,-67.9076,-20.5329,2022
3.7,AK,US,-166.7815,53.1435,2022
4.3,,Papua New Guinea,147.2577,-5.9308,2022
4.7,,Kermadec Islands region,-176.6814,-29.6769,2022
4.6,,Philippines,126.5293,8.9484,2022
2.5,AK,US,-167.3033,52.9685,2022
2.59,HI,US,-155.4865,19.16083333,2022
2.81,CA,US,-118.59,37.4115,2022
4.3,,Papua New Guinea,147.4722,-6.5659,2022
2.4,,Puerto Rico,-66.24416667,18.17666667,2022
4,,Russia,142.2583,51.1311,2022
2.14,HI,US,-155.4746704,19.17399979,2022
4.3,,New Caledonia,170.2881,-22.2163,2022
3.2,AK,US,176.8747,51.8821,2022
4.2,,Greece,23.7481,34.9532,2022
2.5,AK,US,-147.8414,59.9917,2022
2.03,CA,US,-116.447,33.4776667,2022
4,,Japan,141.5031,33.1186,2022
2.1,AK,US,-170.4202,52.9313,2022
4.5,,Papua New Guinea,151.412,-5.5774,2022
2.32999992,HI,US,-155.4073334,19.12350082,2022
2.27,,Puerto Rico,-66.977,17.965,2022
2.3,CA,US,-122.7931667,38.8336667,2022
2.8,AK,US,-174.3887,52.2253,2022
2.56,,Puerto Rico,-66.87616667,17.8325,2022
3.41,,Puerto Rico,-67.66983333,18.93183333,2022
2.6,AK,US,-179.019,50.3233,2022
4.8,,China,91.8806,32.2082,2022
2.5,CA,US,-118.8021667,37.5456667,2022
3.31,CA,US,-118.2918333,37.2298333,2022
4.4,,New Zealand,-177.8293,-29.6314,2022
2.1,AK,US,-168.1375,52.7412,2022
4.2,,Guadeloupe,-61.7804,16.3279,2022
2.29,,Puerto Rico,-66.79,17.89516667,2022
3,,Puerto Rico,-66.8465,18.92333333,2022
4.2,,Bolivia,-67.7187,-21.0903,2022
4.5,,Indonesia,134.0509,-4.3963,2022
4.9,,Fiji region,-177.5589,-18.2725,2022
2.6,TX,US,-104.167836,31.56712095,2022
2.9,AK,US,-166.2558,52.2275,2022
4.28,CA,US,-117.406,35.6026667,2022
2.9,NM,US,-104.36841,31.66138635,2022
2.7,NM,US,-104.3700766,31.66735062,2022
2.03,UT,US,-112.4681667,38.4593333,2022
2.7,,Puerto Rico,-66.80616667,17.94166667,2022
4.4,,Kermadec Islands region,-176.8782,-30.1171,2022
2.1,TX,US,-104.1689054,31.56619672,2022
4.3,AK,US,-152.552,59.8737,2022
2.66,,Puerto Rico,-67.40366667,18.6725,2022
2.2,NM,US,-104.5426857,31.65006631,2022
7.2,,Peru,-70.2924,-14.9076,2022
5.3,,Chile,-73.9978,-34.4852,2022
2.3,AK,US,-152.7062,60.5738,2022
3.13,,Puerto Rico,-65.37683333,18.26366667,2022
4.3,,China,91.9309,32.3026,2022
2.5,AK,US,-173.1171,51.9191,2022
4.5,,Micronesia,142.3897,11.3972,2022
2.07,HI,US,-155.411499,19.22066689,2022
4.3,,Pacific-Antarctic Ridge,-127.347,-54.7492,2022
2.19,HI,US,-155.4646606,19.15866661,2022
6.6,,southeast of the Loyalty Islands,172.1298,-22.8282,2022
4.1,,Kyrgyzstan,77.6959,42.8088,2022
3.37,,Puerto Rico,-66.9015,18.54366667,2022
4.7,,southeast of the Loyalty Islands,172.2305,-22.8821,2022
2.08999991,HI,US,-155.5036621,19.15133286,2022
2.29,CA,US,-116.9316667,33.6588333,2022
2.9,MN,US,-92.582,47.5494,2022
4.3,,southeast of the Loyalty Islands,172.2073,-23.0294,2022
2.44,CA,US,-120.0128333,37.2978333,2022
2.6,NM,US,-104.423249,31.65459698,2022
2.07,CA,US,-122.8081667,38.8215,2022
6.2,,southern East Pacific Rise,-114.9698,-49.7722,2022
4.3,,Papua New Guinea,149.8312,-4.7854,2022
2.5,TX,US,-104.2647993,31.62614529,2022
4.2,,Northern Mariana Islands,146.6935,18.4501,2022
4.8,,southeast of the Loyalty Islands,171.9464,-22.7629,2022
4.8,,southeast of the Loyalty Islands,171.862,-22.9672,2022
5.1,,West Chile Rise,-91.7033,-40.2567,2022
2.5,HI,US,-154.8671,18.6958,2022
4.6,,southeast of the Loyalty Islands,172.2714,-22.8559,2022
2.11,,Canada,-120.4801667,49.34016666666667,2022
4,,south of the Fiji Islands,179.823,-25.0545,2022
4.3,,Philippines,127.3852,5.0135,2022
4.5,,west of Macquarie Island,140.6767,-53.761,2022
2.1,TX,US,-104.1227044,31.61765102,2022
2.9,WY,US,-106.9388,45.0722,2022
4.7,,west of Macquarie Island,151.2471,-60.3678,2022
2.92,,Dominican Republic,-68.65633333,18.7885,2022
2.01,ID,US,-115.2211667,44.4568333,2022
3.7,AK,US,-164.1961,53.953,2022
4.3,,Tonga,-173.5548,-20.3268,2022
2.33,CA,US,-119.3998333,35.2865,2022
3.3,AK,US,-158.1294,53.8721,2022
4.5,,Timor Leste,128.2986,-8.4323,2022
4.1,,Russia,146.8864,47.0905,2022
2.32,OK,US,-95.5065,35.08416667,2022
3.55,,Dominican Republic,-68.6806,18.9728,2022
3,AK,US,-153.3794,59.682,2022
4.2,AK,US,-163.2566,54.5006,2022
4.2,,Philippines,125.8059,9.6479,2022
2.15,,Puerto Rico,-66.85,17.98033333,2022
2.5,,Puerto Rico,-66.851,17.9295,2022
2.4,AK,US,-137.919,59.0103,2022
2.25999999,HI,US,-155.473999,19.17816734,2022
2.24,CA,US,-115.5485,32.9753333,2022
4.1,,Chile,-69.2098,-20.0944,2022
5.5,,Peru,-75.6205,-14.276,2022
4.4,,Timor Leste,127.6859,-7.4622,2022
2.9,HI,US,-154.7598,18.5761,2022
4.5,,India,93.4548,12.9434,2022
3,,Puerto Rico,-66.85166667,18.94783333,2022
6.2,,Timor Leste,127.2079,-8.2572,2022
2.45,,Puerto Rico,-67.0925,17.95083333,2022
3.3,AK,US,-174.4079,52.3897,2022
3.2,AK,US,-174.392,52.8042,2022
4.6,,Fiji,-177.873,-18.1147,2022
2.2,AK,US,-167.9453,52.0729,2022
4.8,,Chile,-70.4536,-26.3814,2022
4.6,,Nicaragua,-87.8588,11.915,2022
2.5,TX,US,-103.9814186,31.72274693,2022
2.8,TX,US,-104.154708,31.57430579,2022
2.57,,Puerto Rico,-66.7505,18.015,2022
2.18,HI,US,-155.4103394,19.06866646,2022
2.9,,Aleutian Islands,178.7069,51.1485,2022
3.2,,North Macedonia,20.9628,41.9272,2022
2.5,AK,US,-148.1657,61.7305,2022
4.3,,Fiji,-178.8418,-17.5347,2022
2.8,AK,US,-161.6473,54.2994,2022
2.02,CA,US,-116.8953333,35.0163333,2022
3.6,AK,US,-176.0759,52.1707,2022
2.9,AK,US,-159.7591,54.2018,2022
4.8,,Japan,141.7438,37.8102,2022
2.1,AK,US,-163.2008,53.9689,2022
5.2,,Solomon Islands,156.4251,-7.905,2022
3.1,AK,US,-163.2589,54.4758,2022
2.06,,Puerto Rico,-66.98116667,17.97433333,2022
2.31,CA,US,-122.301,38.5243333,2022
2.9,AK,US,179.0622,51.7547,2022
5.1,,South Sandwich Islands region,-24.1168,-59.6552,2022
2.4,TX,US,-103.9878988,31.60920618,2022
2.7,AK,US,-165.2156,54.3599,2022
3.2,AK,US,179.2767,51.0471,2022
4.1,,Afghanistan,71.1718,36.2961,2022
3.4,AK,US,-156.786,54.4674,2022
3.4,AK,US,-156.8759,54.5463,2022
4.1,,Turkey,40.7909,39.483,2022
2.03,ID,US,-115.1843333,44.3363333,2022
2.3,,western Texas,-104.108963,31.61380364,2022
4.5,,Guam,144.7011,14.0518,2022
3.5,AK,US,-173.4752,52.0529,2022
2.6,AK,US,-177.9462,51.4771,2022
2.24,,Puerto Rico,-66.8825,18.03283333,2022
2.1,ID,US,-115.2202,44.3466,2022
3.6,AK,US,-156.7805,54.6179,2022
2.96,,Puerto Rico,-67.36066667,18.763,2022
2.08,CA,US,-119.817,37.0045,2022
5.4,,northern East Pacific Rise,-102.9821,8.4234,2022
4.5,,Solomon Islands,166.0163,-10.5127,2022
4,,Timor Leste,126.9438,-6.6575,2022
2.3,AK,US,-156.8899,54.6385,2022
4.2,,New Zealand,179.9328,-37.7431,2022
2.6,AK,US,-169.1425,52.9077,2022
3.45,,Mona Passage,-68.2406,18.6725,2022
2.8,,Aleutian Islands,179.2339,50.9158,2022
4.1,,south of the Fiji Islands,179.9047,-25.0794,2022
3.1,AK,US,-179.7983,51.3526,2022
2.22,,Puerto Rico,-66.832,17.982,2022
4.4,,Indonesia,103.5122,-6.4214,2022
2.3,AK,US,-153.5315,59.5824,2022
4.6,,Indonesia,139.9018,-3.167,2022
4.5,,Philippines,124.8069,13.2937,2022
3.3,AK,US,-171.127,52.0273,2022
4.7,,central Mid-Atlantic Ridge,-23.7419,-1.2343,2022
3.02,CA,US,-120.8108333,36.2383333,2022
4.3,,Indonesia,123.6279,-9.2995,2022
2.9,AK,US,-176.8904,51.329,2022
4.2,,Chile,-68.7833,-21.3411,2022
2.26,HI,US,-155.4713287,19.15933418,2022
4.4,,Papua New Guinea,145.5588,-5.2779,2022
2.8,AK,US,-159.4014,55.0982,2022
3.9,,Ecuador,-79.0501,-2.9179,2022
2.2,AK,US,-148.1963,61.7313,2022
4.3,,Colombia,-73.0753,6.8281,2022
2.2,,Puerto Rico,-66.95766667,17.9525,2022
4.4,,Philippines,126.6608,5.6002,2022
2.5,,Aleutian Islands,178.7106,51.6976,2022
2.14,,Puerto Rico,-66.86616667,17.928,2022
4.1,,Russia,162.8031,56.0015,2022
4.1,,south of the Fiji Islands,-178.4747,-22.4403,2022
2.35,,Puerto Rico,-66.97116667,17.9905,2022
2.09,HI,US,-155.4003296,19.22800064,2022
3.58,,Dominican Republic,-68.5378,18.9926,2022
4.1,,Greece,25.1953,34.5345,2022
2.18,,Puerto Rico,-67.0015,18.01416667,2022
2.1,AK,US,-168.0605,52.1955,2022
2.31,CA,US,-116.8815,33.301,2022
4.7,,Iceland,-17.8396,64.4201,2022
